Aaron Cresswell,32,Fri Dec 15 01:00:00 CET 1989,Premier League,2018/2019,Defender,0,England,0,0,0,0,0
Matěj Vydra,29,Fri May 01 02:00:00 CEST 1992,Premier League,2018/2019,Forward,0,Czech Republic,1,1,0,0,0
Mateo Kovačić,27,Fri May 06 02:00:00 CEST 1994,Premier League,2018/2019,Midfielder,0,Croatia,0,0,0,0,0
Mathew Ryan,29,Wed Apr 08 02:00:00 CEST 1992,Premier League,2018/2019,Goalkeeper,0,Australia,0,0,0,0,0
Mathias Jattah-Njie Jørgensen,31,Mon Apr 23 02:00:00 CEST 1990,Premier League,2018/2019,Defender,0,Denmark,3,1,2,0,0
Matt Butcher,24,Wed May 14 02:00:00 CEST 1997,Premier League,2018/2019,Midfielder,0,England,0,0,0,0,0
Matt Doherty,29,Thu Jan 16 01:00:00 CET 1992,Premier League,2018/2019,Defender,0,Republic of Ireland,4,1,3,0,0
Matt Ritchie,32,Sun Sep 10 02:00:00 CEST 1989,Premier League,2018/2019,Midfielder,0,Scotland,2,1,1,1,1
Matt Targett,26,Mon Sep 18 02:00:00 CEST 1995,Premier League,2018/2019,Defender,0,England,1,1,0,0,0
Matteo Darmian,32,Sat Dec 02 01:00:00 CET 1989,Premier League,2018/2019,Defender,0,Italy,0,0,0,0,0
Mattéo Guendouzi Olié,22,Wed Apr 14 02:00:00 CEST 1999,Premier League,2018/2019,Midfielder,0,France,0,0,0,0,0
Matthew Connolly,34,Thu Sep 24 02:00:00 CEST 1987,Premier League,2018/2019,Defender,0,England,0,0,0,0,0
Matthew Lowton,32,Fri Jun 09 02:00:00 CEST 1989,Premier League,2018/2019,Defender,0,England,0,0,0,0,0
Matty Daly,20,Sat Mar 10 01:00:00 CET 2001,Premier League,2018/2019,Midfielder,0,England,0,0,0,0,0
Max Harrison Sanders,23,Mon Jan 04 01:00:00 CET 1999,Premier League,2018/2019,Midfielder,0,England,0,0,0,0,0
Max Kilman,24,Fri May 23 02:00:00 CEST 1997,Premier League,2018/2019,Defender,0,England,0,0,0,0,0
Max Meyer,26,Mon Sep 18 02:00:00 CEST 1995,Premier League,2018/2019,Midfielder,0,Germany,1,0,1,0,0
Maxime Le Marchand,32,Wed Oct 11 01:00:00 CET 1989,Premier League,2018/2019,Defender,0,France,0,0,0,0,0
Maya Yoshida,33,Wed Aug 24 02:00:00 CEST 1988,Premier League,2018/2019,Defender,0,Japan,0,0,0,0,0
Mesut Özil,33,Sat Oct 15 01:00:00 CET 1988,Premier League,2018/2019,Midfielder,0,Germany,5,4,1,0,0
Michael Keane,29,Mon Jan 11 01:00:00 CET 1993,Premier League,2018/2019,Defender,0,England,1,0,1,0,0
Michael Obafemi,21,Thu Jul 06 02:00:00 CEST 2000,Premier League,2018/2019,Forward,0,Republic of Ireland,1,0,1,0,0
Michail Antonio,31,Wed Mar 28 02:00:00 CEST 1990,Premier League,2018/2019,Midfielder,0,England,6,4,2,0,0
Michel Vorm,38,Thu Oct 20 01:00:00 CET 1983,Premier League,2018/2019,Goalkeeper,0,Netherlands,0,0,0,0,0
Michy Batshuayi,28,Sat Oct 02 01:00:00 CET 1993,Premier League,2018/2019,Forward,0,Belgium,5,2,3,0,0
Miguel Ángel Almirón Rejala,27,Thu Feb 10 01:00:00 CET 1994,Premier League,2018/2019,Midfielder,0,Paraguay,0,0,0,0,0
Miguel Ángel Britos Cabrera,36,Wed Jul 17 02:00:00 CEST 1985,Premier League,2018/2019,Defender,0,Uruguay,0,0,0,0,0
Mohamed Diamé,34,Sun Jun 14 02:00:00 CEST 1987,Premier League,2018/2019,Midfielder,0,Senegal,0,0,0,0,0
Mohamed Elneny,29,Sat Jul 11 02:00:00 CEST 1992,Premier League,2018/2019,Midfielder,0,Egypt,0,0,0,0,0
Mohamed Elyounoussi,27,Thu Aug 04 02:00:00 CEST 1994,Premier League,2018/2019,Midfielder,0,Norway,0,0,0,0,0
Mohamed Salah,29,Mon Jun 15 02:00:00 CEST 1992,Premier League,2018/2019,Forward,0,Egypt,22,13,9,3,0
Morgan Gibbs-White,21,Thu Jan 27 01:00:00 CET 2000,Premier League,2018/2019,Midfielder,0,England,0,0,0,0,0
Morgan Schneiderlin,32,Wed Nov 08 01:00:00 CET 1989,Premier League,2018/2019,Midfielder,0,France,0,0,0,0,0
Moussa Dembele,34,Thu Jul 16 02:00:00 CEST 1987,Premier League,2018/2019,Midfielder,0,Belgium,0,0,0,0,0
Moussa Sissoko,32,Wed Aug 16 02:00:00 CEST 1989,Premier League,2018/2019,Midfielder,0,France,0,0,0,0,0
N'Golo Kanté,30,Fri Mar 29 01:00:00 CET 1991,Premier League,2018/2019,Midfielder,0,France,4,2,2,0,0
Naby Deco Keïta,26,Fri Feb 10 01:00:00 CET 1995,Premier League,2018/2019,Midfielder,0,Guinea,2,1,1,0,0
Nacho Monreal,35,Wed Feb 26 01:00:00 CET 1986,Premier League,2018/2019,Defender,0,Spain,1,1,0,0,0
Nampalys Mendy,29,Tue Jun 23 02:00:00 CEST 1992,Premier League,2018/2019,Midfielder,0,France,0,0,0,0,0
Nathan Aké,26,Sat Feb 18 01:00:00 CET 1995,Premier League,2018/2019,Defender,0,Netherlands,4,3,1,0,0
Nathan Holland,23,Fri Jun 19 02:00:00 CEST 1998,Premier League,2018/2019,Midfielder,0,England,0,0,0,0,0
Nathan Redmond,27,Sun Mar 06 01:00:00 CET 1994,Premier League,2018/2019,Midfielder,0,England,6,4,2,0,0
Nathaniel Chalobah,27,Mon Dec 12 01:00:00 CET 1994,Premier League,2018/2019,Midfielder,0,England,0,0,0,0,0
Nathaniel Clyne,30,Fri Apr 05 02:00:00 CEST 1991,Premier League,2018/2019,Defender,0,England,0,0,0,0,0
Nathaniel Mendez-Laing,29,Wed Apr 15 02:00:00 CEST 1992,Premier League,2018/2019,Midfielder,0,England,4,0,4,1,0
Neeskens Kebano,29,Tue Mar 10 01:00:00 CET 1992,Premier League,2018/2019,Midfielder,0,Congo DR,0,0,0,0,0
Neil Leonard Dula Etheridge,31,Wed Feb 07 01:00:00 CET 1990,Premier League,2018/2019,Goalkeeper,0,Philippines,0,0,0,0,0
Nemanja Matić,33,Mon Aug 01 02:00:00 CEST 1988,Premier League,2018/2019,Midfielder,0,Serbia,1,1,0,0,0
Nicolas Otamendi,33,Fri Feb 12 01:00:00 CET 1988,Premier League,2018/2019,Defender,0,Argentina,0,0,0,0,0
Nikola Tavares,23,Sun Jan 17 01:00:00 CET 1999,Premier League,2018/2019,Defender,0,England,0,0,0,0,0
Nnamdi Ofoborh,22,Sun Nov 07 01:00:00 CET 1999,Premier League,2018/2019,Midfielder,0,England,0,0,0,0,0
Oleksandr Zinchenko,25,Sun Dec 15 01:00:00 CET 1996,Premier League,2018/2019,Midfielder,0,Ukraine,0,0,0,0,0
Oliver Skipp,21,Sat Sep 16 02:00:00 CEST 2000,Premier League,2018/2019,Midfielder,0,England,0,0,0,0,0
Olivier Giroud,35,Tue Sep 30 01:00:00 CET 1986,Premier League,2018/2019,Forward,0,France,2,1,1,0,0
Onyinye Wilfred Ndidi,25,Mon Dec 16 01:00:00 CET 1996,Premier League,2018/2019,Midfielder,0,Nigeria,2,2,0,0,0
Oriol Romeu,30,Tue Sep 24 02:00:00 CEST 1991,Premier League,2018/2019,Midfielder,0,Spain,1,1,0,0,0
Oumar Niasse,31,Wed Apr 18 02:00:00 CEST 1990,Premier League,2018/2019,Forward,0,Senegal,0,0,0,0,0
Pablo Zabaleta,36,Wed Jan 16 01:00:00 CET 1985,Premier League,2018/2019,Defender,0,Argentina,0,0,0,0,0
Pape N'Diaye Souaré,31,Wed Jun 06 02:00:00 CEST 1990,Premier League,2018/2019,Defender,0,Senegal,0,0,0,0,0
Pascal Groß,30,Sat Jun 15 02:00:00 CEST 1991,Premier League,2018/2019,Midfielder,0,Germany,3,2,1,1,1
Patrick van Aanholt,31,Wed Aug 29 02:00:00 CEST 1990,Premier League,2018/2019,Defender,0,Netherlands,3,2,1,0,0
Paul Dummett,30,Thu Sep 26 02:00:00 CEST 1991,Premier League,2018/2019,Defender,0,Wales,0,0,0,0,0
Paul Pogba,28,Mon Mar 15 01:00:00 CET 1993,Premier League,2018/2019,Midfielder,0,France,13,10,3,7,3
Paulo Dino Gazzaniga,30,Thu Jan 02 01:00:00 CET 1992,Premier League,2018/2019,Goalkeeper,0,Argentina,0,0,0,0,0
Pedro Obiang,29,Fri Mar 27 01:00:00 CET 1992,Premier League,2018/2019,Midfielder,0,Equatorial Guinea,0,0,0,0,0
Pedro Rodriguez,34,Tue Jul 28 02:00:00 CEST 1987,Premier League,2018/2019,Midfielder,0,Spain,8,6,2,0,0
Peter Crouch,40,Fri Jan 30 01:00:00 CET 1981,Premier League,2018/2019,Forward,0,England,0,0,0,0,0
Petr Čech,39,Thu May 20 02:00:00 CEST 1982,Premier League,2018/2019,Goalkeeper,0,Czech Republic,0,0,0,0,0
Phil Bardsley,36,Fri Jun 28 02:00:00 CEST 1985,Premier League,2018/2019,Defender,0,Scotland,0,0,0,0,0
Phil Jagielka,39,Tue Aug 17 02:00:00 CEST 1982,Premier League,2018/2019,Defender,0,England,1,1,0,0,0
Phil Jones,29,Fri Feb 21 01:00:00 CET 1992,Premier League,2018/2019,Defender,0,England,0,0,0,0,0
Philip Billing,25,Tue Jun 11 02:00:00 CEST 1996,Premier League,2018/2019,Midfielder,0,Denmark,2,1,1,0,0
Philip Foden,21,Sun May 28 02:00:00 CEST 2000,Premier League,2018/2019,Midfielder,0,England,1,1,0,0,0
Philippe Sandler,24,Mon Feb 10 01:00:00 CET 1997,Premier League,2018/2019,Defender,0,Netherlands,0,0,0,0,0
Pierre-Emerick Aubameyang,32,Sun Jun 18 02:00:00 CEST 1989,Premier League,2018/2019,Forward,0,Gabon,22,13,9,4,1
Pierre-Emile Højbjerg,26,Sat Aug 05 02:00:00 CEST 1995,Premier League,2018/2019,Midfielder,0,Denmark,4,2,2,0,0
Rachid Ghezzal,29,Sat May 09 02:00:00 CEST 1992,Premier League,2018/2019,Forward,0,Algeria,1,1,0,0,0
Rafael Euclides Soares Camacho,21,Mon May 22 02:00:00 CEST 2000,Premier League,2018/2019,Midfielder,0,Portugal,0,0,0,0,0
Raheem Sterling,27,Thu Dec 08 01:00:00 CET 1994,Premier League,2018/2019,Forward,0,England,17,12,5,0,0
Rajiv van La Parra,30,Tue Jun 04 02:00:00 CEST 1991,Premier League,2018/2019,Midfielder,0,Netherlands,0,0,0,0,0
Ramadan Sobhi,24,Thu Jan 23 01:00:00 CET 1997,Premier League,2018/2019,Forward,0,Egypt,0,0,0,0,0
Raúl Alonso Jiménez Rodríguez,30,Sun May 05 02:00:00 CEST 1991,Premier League,2018/2019,Forward,0,Mexico,13,8,5,2,0
Rhys Healey,27,Tue Dec 06 01:00:00 CET 1994,Premier League,2018/2019,Forward,0,England,0,0,0,0,0
Ricardo Domingos Barbosa Pereira,28,Wed Oct 06 01:00:00 CET 1993,Premier League,2018/2019,Defender,0,Portugal,2,2,0,0,0
Richarlison de Andrade,24,Sat May 10 02:00:00 CEST 1997,Premier League,2018/2019,Forward,0,Brazil,13,7,6,0,0
Riyad Mahrez,30,Thu Feb 21 01:00:00 CET 1991,Premier League,2018/2019,Midfielder,0,Algeria,7,1,6,0,1
Rob Holding,26,Wed Sep 20 02:00:00 CEST 1995,Premier League,2018/2019,Defender,0,England,0,0,0,0,0
Robbie Brady,29,Tue Jan 14 01:00:00 CET 1992,Premier League,2018/2019,Midfielder,0,Republic of Ireland,0,0,0,0,0
Robert Kenedy Nunes do Nascimento,25,Thu Feb 08 01:00:00 CET 1996,Premier League,2018/2019,Midfielder,0,Brazil,1,0,1,0,1
Robert Snodgrass,34,Mon Sep 07 02:00:00 CEST 1987,Premier League,2018/2019,Midfielder,0,Scotland,2,1,1,0,0
Roberto Firmino,30,Wed Oct 02 01:00:00 CET 1991,Premier League,2018/2019,Forward,0,Brazil,12,7,5,1,0
Roberto Maximiliano Pereyra,31,Mon Jan 07 01:00:00 CET 1991,Premier League,2018/2019,Forward,0,Argentina,6,5,1,0,0
Romain Saïss,31,Mon Mar 26 02:00:00 CEST 1990,Premier League,2018/2019,Midfielder,0,Morocco,2,1,1,0,0
Romelu Lukaku,28,Thu May 13 02:00:00 CEST 1993,Premier League,2018/2019,Forward,0,Belgium,12,4,8,0,0
Rondon,32,Sat Sep 16 02:00:00 CEST 1989,Premier League,2018/2019,Forward,0,Venezuela,11,6,5,0,0
Ross Barkley,28,Sun Dec 05 01:00:00 CET 1993,Premier League,2018/2019,Midfielder,0,England,3,1,2,0,0
Rúben Diogo Da Silva Neves,24,Thu Mar 13 01:00:00 CET 1997,Premier League,2018/2019,Midfielder,0,Portugal,4,3,1,2,0
Rúben Gonçalo Silva Nascimento Vinagre,22,Fri Apr 09 02:00:00 CEST 1999,Premier League,2018/2019,Defender,0,Portugal,0,0,0,0,0
Ruben Loftus-Cheek,25,Tue Jan 23 01:00:00 CET 1996,Premier League,2018/2019,Midfielder,0,England,6,3,3,0,0
Rui Pedro dos Santos Patrício,33,Mon Feb 15 01:00:00 CET 1988,Premier League,2018/2019,Goalkeeper,0,Portugal,0,0,0,0,0
Ryan Bennett,31,Tue Mar 06 01:00:00 CET 1990,Premier League,2018/2019,Defender,0,England,1,1,0,0,0
Ryan Bertrand,32,Sat Aug 05 02:00:00 CEST 1989,Premier League,2018/2019,Defender,0,England,1,1,0,0,0
Ryan Fraser,27,Thu Feb 24 01:00:00 CET 1994,Premier League,2018/2019,Midfielder,0,Scotland,7,5,2,0,0
Ryan Fredericks,29,Sat Oct 10 01:00:00 CET 1992,Premier League,2018/2019,Midfielder,0,England,1,1,0,0,0
Ryan Giles,21,Wed Jan 26 01:00:00 CET 2000,Premier League,2018/2019,Midfielder,0,England,0,0,0,0,0
Ryan Guno Babel,35,Fri Dec 19 01:00:00 CET 1986,Premier League,2018/2019,Forward,0,Netherlands,5,3,2,0,0
Ryan Schofield,22,Sat Dec 11 01:00:00 CET 1999,Premier League,2018/2019,Goalkeeper,0,England,0,0,0,0,0
Ryan Sessegnon,21,Thu May 18 02:00:00 CEST 2000,Premier League,2018/2019,Defender,0,England,2,1,1,0,0
Sadio Mané,29,Fri Apr 10 02:00:00 CEST 1992,Premier League,2018/2019,Forward,0,Senegal,22,18,4,0,0
Sam Gallagher,26,Fri Sep 15 02:00:00 CEST 1995,Premier League,2018/2019,Forward,0,England,0,0,0,0,0
Sam Surridge,23,Tue Jul 28 02:00:00 CEST 1998,Premier League,2018/2019,Forward,0,England,0,0,0,0,0
Sam Vokes,32,Sat Oct 21 01:00:00 CET 1989,Premier League,2018/2019,Forward,0,Wales,3,2,1,0,0
Sam Woods,23,Fri Sep 11 02:00:00 CEST 1998,Premier League,2018/2019,Defender,0,England,0,0,0,0,0
Samir Nasri,34,Fri Jun 26 02:00:00 CEST 1987,Premier League,2018/2019,Midfielder,0,France,0,0,0,0,0
Sandro Ramirez,26,Sun Jul 09 02:00:00 CEST 1995,Premier League,2018/2019,Forward,0,Spain,0,0,0,0,0
Scott Dann,34,Sat Feb 14 01:00:00 CET 1987,Premier League,2018/2019,Defender,0,England,0,0,0,0,0
Scott McTominay,25,Sun Dec 08 01:00:00 CET 1996,Premier League,2018/2019,Midfielder,0,England,2,0,2,0,0
Sead Kolašinac,28,Sun Jun 20 02:00:00 CEST 1993,Premier League,2018/2019,Defender,0,Bosnia and Herzegovina,0,0,0,0,0
Séamus Coleman,33,Tue Oct 11 01:00:00 CET 1988,Premier League,2018/2019,Defender,0,Republic of Ireland,2,2,0,0,0
Sean Longstaff,24,Thu Oct 30 01:00:00 CET 1997,Premier League,2018/2019,Midfielder,0,England,1,1,0,0,0
Sean Morrison,31,Tue Jan 08 01:00:00 CET 1991,Premier League,2018/2019,Defender,0,England,1,0,1,0,0
Sebastian Prödl,34,Sun Jun 21 02:00:00 CEST 1987,Premier League,2018/2019,Defender,0,Austria,0,0,0,0,0
Serge Aurier,29,Thu Dec 24 01:00:00 CET 1992,Premier League,2018/2019,Defender,0,Côte d'Ivoire,0,0,0,0,0
Sergio Aguero,33,Thu Jun 02 02:00:00 CEST 1988,Premier League,2018/2019,Forward,0,Argentina,21,15,6,2,0
Sergio Germán Romero,34,Sun Feb 22 01:00:00 CET 1987,Premier League,2018/2019,Goalkeeper,0,Argentina,0,0,0,0,0
Sergio Rico,28,Wed Sep 01 02:00:00 CEST 1993,Premier League,2018/2019,Goalkeeper,0,Spain,0,0,0,0,0
Shane Duffy,30,Wed Jan 01 01:00:00 CET 1992,Premier League,2018/2019,Defender,0,Republic of Ireland,5,2,3,0,0
Shane Long,34,Thu Jan 22 01:00:00 CET 1987,Premier League,2018/2019,Forward,0,Republic of Ireland,5,3,2,0,0
Shinji Okazaki,35,Wed Apr 16 02:00:00 CEST 1986,Premier League,2018/2019,Forward,0,Japan,0,0,0,0,0
Shkodran Mustafi,29,Fri Apr 17 02:00:00 CEST 1992,Premier League,2018/2019,Defender,0,Germany,2,0,2,0,0
Simon Francis,36,Sat Feb 16 01:00:00 CET 1985,Premier League,2018/2019,Defender,0,England,0,0,0,0,0
Simon Mignolet,33,Sun Mar 06 01:00:00 CET 1988,Premier League,2018/2019,Goalkeeper,0,Belgium,0,0,0,0,0
Sokratis Papastathopoulos,33,Thu Jun 09 02:00:00 CEST 1988,Premier League,2018/2019,Defender,0,Greece,1,0,1,0,0
Solomon March,27,Wed Jul 20 02:00:00 CEST 1994,Premier League,2018/2019,Midfielder,0,England,1,1,0,0,0
Souleymane Bamba,36,Sun Jan 13 01:00:00 CET 1985,Premier League,2018/2019,Defender,0,Côte d'Ivoire,4,2,2,0,0
Stefan Marius Johansen,31,Tue Jan 08 01:00:00 CET 1991,Premier League,2018/2019,Midfielder,0,Norway,0,0,0,0,0
Stefano Okaka,32,Wed Aug 09 02:00:00 CEST 1989,Premier League,2018/2019,Forward,0,Italy,0,0,0,0,0
Stephan Lichtsteiner,37,Mon Jan 16 01:00:00 CET 1984,Premier League,2018/2019,Defender,0,Switzerland,0,0,0,0,0
Stephen Ward,36,Tue Aug 20 02:00:00 CEST 1985,Premier League,2018/2019,Defender,0,Republic of Ireland,0,0,0,0,0
Steve Cook,30,Fri Apr 19 02:00:00 CEST 1991,Premier League,2018/2019,Defender,0,England,1,0,1,0,0
Steve Mounié,27,Thu Sep 29 01:00:00 CET 1994,Premier League,2018/2019,Forward,0,Benin,2,2,0,0,0
Steven Davis,37,Tue Jan 01 01:00:00 CET 1985,Premier League,2018/2019,Midfielder,0,Northern Ireland,0,0,0,0,0
Steven Defour,33,Fri Apr 15 02:00:00 CEST 1988,Premier League,2018/2019,Midfielder,0,Belgium,0,0,0,0,0
Stuart Armstrong,29,Mon Mar 30 02:00:00 CEST 1992,Premier League,2018/2019,Midfielder,0,Scotland,3,1,2,0,0
Sullay Kaikai,26,Sat Aug 26 02:00:00 CEST 1995,Premier League,2018/2019,Midfielder,0,England,0,0,0,0,0
Sung-Yeung Ki,32,Tue Jan 24 01:00:00 CET 1989,Premier League,2018/2019,Midfielder,0,South Korea,0,0,0,0,0
Tahith Chong,22,Sat Dec 04 01:00:00 CET 1999,Premier League,2018/2019,Forward,0,Netherlands,0,0,0,0,0
Terence Kongolo,27,Mon Feb 14 01:00:00 CET 1994,Premier League,2018/2019,Defender,0,Netherlands,1,0,1,0,0
Theo Walcott,32,Thu Mar 16 01:00:00 CET 1989,Premier League,2018/2019,Forward,0,England,5,3,2,0,0
Tim Ream,34,Mon Oct 05 01:00:00 CET 1987,Premier League,2018/2019,Defender,0,USA,0,0,0,0,0
Timothy Eyoma,21,Sat Jan 29 01:00:00 CET 2000,Premier League,2018/2019,Defender,0,England,0,0,0,0,0
Timothy Fosu-Mensah,24,Fri Jan 02 01:00:00 CET 1998,Premier League,2018/2019,Defender,0,Netherlands,0,0,0,0,0
Toby Alderweireld,32,Thu Mar 02 01:00:00 CET 1989,Premier League,2018/2019,Defender,0,Belgium,0,0,0,0,0
Tom Cairney,30,Sun Jan 20 01:00:00 CET 1991,Premier League,2018/2019,Midfielder,0,Scotland,1,1,0,0,0
Tom Cleverley,32,Sat Aug 12 02:00:00 CEST 1989,Premier League,2018/2019,Midfielder,0,England,1,0,1,0,0
Tom Davies,23,Tue Jun 30 02:00:00 CEST 1998,Premier League,2018/2019,Midfielder,0,England,0,0,0,0,0
Tom Heaton,35,Tue Apr 15 02:00:00 CEST 1986,Premier League,2018/2019,Goalkeeper,0,England,0,0,0,0,0
Tom Smith,29,Tue Apr 14 02:00:00 CEST 1992,Premier League,2018/2019,Defender,0,England,0,0,0,0,0
Trent Alexander-Arnold,23,Wed Oct 07 02:00:00 CEST 1998,Premier League,2018/2019,Defender,0,England,1,0,1,0,0
Troy Deeney,33,Wed Jun 29 02:00:00 CEST 1988,Premier League,2018/2019,Forward,0,England,9,3,6,1,0
Tyias Browning,27,Fri May 27 02:00:00 CEST 1994,Premier League,2018/2019,Defender,0,England,0,0,0,0,0
Tyreke Johnson,23,Tue Nov 03 01:00:00 CET 1998,Premier League,2018/2019,Defender,0,England,0,0,0,0,0
Tyrone Mings,28,Sat Mar 13 01:00:00 CET 1993,Premier League,2018/2019,Defender,0,England,0,0,0,0,0
Vicente Guaita,34,Sat Jan 10 01:00:00 CET 1987,Premier League,2018/2019,Goalkeeper,0,Spain,0,0,0,0,0
Vicente Iborra De La Fuente,33,Sat Jan 16 01:00:00 CET 1988,Premier League,2018/2019,Midfielder,0,Spain,0,0,0,0,0
Víctor Camarasa,27,Sat May 28 02:00:00 CEST 1994,Premier League,2018/2019,Midfielder,0,Spain,5,4,1,1,0
Victor Moses,31,Wed Dec 12 01:00:00 CET 1990,Premier League,2018/2019,Midfielder,0,Nigeria,0,0,0,0,0
Victor Nilsson Lindelöf,27,Sun Jul 17 02:00:00 CEST 1994,Premier League,2018/2019,Defender,0,Sweden,1,1,0,0,0
Victor Wanyama,30,Tue Jun 25 02:00:00 CEST 1991,Premier League,2018/2019,Midfielder,0,Kenya,1,1,0,0,0
Viktor Gyökeres,23,Thu Jun 04 02:00:00 CEST 1998,Premier League,2018/2019,Forward,0,Sweden,0,0,0,0,0
Vincent Janssen,27,Wed Jun 15 02:00:00 CEST 1994,Premier League,2018/2019,Forward,0,Netherlands,0,0,0,0,0
Vincent Kompany,35,Thu Apr 10 02:00:00 CEST 1986,Premier League,2018/2019,Defender,0,Belgium,1,1,0,0,0
Virgil van Dijk,30,Mon Jul 08 02:00:00 CEST 1991,Premier League,2018/2019,Defender,0,Netherlands,4,2,2,0,0
Wayne Hennessey,34,Sat Jan 24 01:00:00 CET 1987,Premier League,2018/2019,Goalkeeper,0,Wales,0,0,0,0,0
Wes Morgan,37,Sat Jan 21 01:00:00 CET 1984,Premier League,2018/2019,Defender,0,Jamaica,3,1,2,0,0
Wesley Hoedt,27,Sun Mar 06 01:00:00 CET 1994,Premier League,2018/2019,Defender,0,Netherlands,0,0,0,0,0
Wilfredo Daniel Caballero,40,Mon Sep 28 01:00:00 CET 1981,Premier League,2018/2019,Goalkeeper,0,Argentina,0,0,0,0,0
Wilfried Zaha,29,Tue Nov 10 01:00:00 CET 1992,Premier League,2018/2019,Midfielder,0,Côte d'Ivoire,10,1,9,0,0
Will Hughes,26,Mon Apr 17 02:00:00 CEST 1995,Premier League,2018/2019,Midfielder,0,England,2,1,1,0,0
Will Norris,28,Thu Aug 12 02:00:00 CEST 1993,Premier League,2018/2019,Goalkeeper,0,England,0,0,0,0,0
Willian,33,Tue Aug 09 02:00:00 CEST 1988,Premier League,2018/2019,Forward,0,Brazil,3,2,1,0,0
Willy Boly,30,Sun Feb 03 01:00:00 CET 1991,Premier League,2018/2019,Defender,0,France,4,2,2,0,0
Xherdan Shaqiri,30,Thu Oct 10 01:00:00 CET 1991,Premier League,2018/2019,Midfielder,0,Switzerland,6,5,1,0,0
Yann Valery,22,Mon Feb 22 01:00:00 CET 1999,Premier League,2018/2019,Defender,0,France,2,1,1,0,0
Yerry Fernando Mina González,27,Fri Sep 23 02:00:00 CEST 1994,Premier League,2018/2019,Defender,0,Colombia,1,0,1,0,0
Yoshinori Muto,29,Wed Jul 15 02:00:00 CEST 1992,Premier League,2018/2019,Forward,0,Japan,1,0,1,0,0
Youri Tielemans,24,Wed May 07 02:00:00 CEST 1997,Premier League,2018/2019,Midfielder,0,Belgium,3,2,1,0,0
Yves Bissouma,25,Fri Aug 30 02:00:00 CEST 1996,Premier League,2018/2019,Midfielder,0,Mali,0,0,0,0,0
Zechariah Medley,21,Fri Jul 07 02:00:00 CEST 2000,Premier League,2018/2019,Defender,0,England,0,0,0,0,0
Zeze Steven Sessegnon,21,Thu May 18 02:00:00 CEST 2000,Premier League,2018/2019,Defender,0,England,0,0,0,0,0
Łukasz Fabiański,36,Thu Apr 18 02:00:00 CEST 1985,Premier League,2018/2019,Goalkeeper,0,Poland,0,0,0,0,0
